;id_res;id_vig;t;vig_rating_live;vig_rating_work;vig_rating_social_ben;vig_gender;vig_origin;vig_reason;vig_qualific;vig_language;vig_religion;res_gender;res_educ_cat1;res_religious_denom;res_migr_friends;res_eastgerman;res_age;res_empl;weight
11074;KHXO39;8.0;first;5.0;5.0;5.0;Male;Lebanon;Political Persecution;Low ('geringqualifiziert');Low;Not religious;Male;Medium;None;Some;No;29.0;Full-time employed;10.754.389
11075;KHXO39;8.0;second;4.0;4.0;1.0;Male;Lebanon;Political Persecution;Low ('geringqualifiziert');Low;Not religious;Male;Medium;None;Some;No;30.0;Full-time employed;10.754.389
11076;KHXO39;9.0;first;5.0;5.0;5.0;Female;Kenya;Political Persecution;High ('Hochschulabschluss');Low;Christ;Male;Medium;None;Some;No;29.0;Full-time employed;10.754.389
11077;KHXO39;9.0;second;4.0;4.0;1.0;Female;Kenya;Political Persecution;High ('Hochschulabschluss');Low;Christ;Male;Medium;None;Some;No;30.0;Full-time employed;10.754.389
11078;KHXO39;10.0;first;1.0;1.0;1.0;Female;Kenya;Prospective Job;High ('Hochschulabschluss');Low;Not religious;Male;Medium;None;Some;No;29.0;Full-time employed;10.754.389
11079;KHXO39;10.0;second;1.0;1.0;1.0;Female;Kenya;Prospective Job;High ('Hochschulabschluss');Low;Not religious;Male;Medium;None;Some;No;30.0;Full-time employed;10.754.389
11080;KHXO39;11.0;first;1.0;1.0;1.0;Female;France;Prospective Job;Low ('geringqualifiziert');High;Christ;Male;Medium;None;Some;No;29.0;Full-time employed;10.754.389
11081;KHXO39;11.0;second;1.0;1.0;1.0;Female;France;Prospective Job;Low ('geringqualifiziert');High;Christ;Male;Medium;None;Some;No;30.0;Full-time employed;10.754.389
11082;KHXO39;12.0;first;1.0;1.0;1.0;Female;Kenya;Better Life, no Prospective Job;Low ('geringqualifiziert');High;Not religious;Male;Medium;None;Some;No;29.0;Full-time employed;10.754.389
11083;KHXO39;12.0;second;1.0;1.0;1.0;Female;Kenya;Better Life, no Prospective Job;Low ('geringqualifiziert');High;Not religious;Male;Medium;None;Some;No;30.0;Full-time employed;10.754.389
11084;KHXO39;13.0;first;1.0;1.0;1.0;Female;France;Better Life, no Prospective Job;Low ('geringqualifiziert');Low;Muslim;Male;Medium;None;Some;No;29.0;Full-time employed;10.754.389
11085;KHXO39;13.0;second;1.0;1.0;1.0;Female;France;Better Life, no Prospective Job;Low ('geringqualifiziert');Low;Muslim;Male;Medium;None;Some;No;30.0;Full-time employed;10.754.389
11086;KHXO39;14.0;first;1.0;1.0;1.0;Female;Lebanon;Prospective Job;Low ('geringqualifiziert');Low;Muslim;Male;Medium;None;Some;No;29.0;Full-time employed;10.754.389
11087;KHXO39;14.0;second;1.0;1.0;1.0;Female;Lebanon;Prospective Job;Low ('geringqualifiziert');Low;Muslim;Male;Medium;None;Some;No;30.0;Full-time employed;10.754.389
11088;KJCZ7C;1.0;first;4.0;4.0;4.0;Male;Lebanon;Better Life, no Prospective Job;High ('Hochschulabschluss');High;Christ;Male;Medium;None;Some;No;59.0;Unemployed;0.40983394
11089;KJCZ7C;1.0;second;4.0;7.0;2.0;Male;Lebanon;Better Life, no Prospective Job;High ('Hochschulabschluss');High;Christ;Male;Medium;None;Few;No;60.0;Part-time employed;0.40983394
11090;KJCZ7C;2.0;first;5.0;5.0;5.0;Female;Lebanon;Political Persecution;High ('Hochschulabschluss');High;Muslim;Male;Medium;None;Some;No;59.0;Unemployed;0.40983394
11091;KJCZ7C;2.0;second;7.0;7.0;3.0;Female;Lebanon;Political Persecution;High ('Hochschulabschluss');High;Muslim;Male;Medium;None;Few;No;60.0;Part-time employed;0.40983394
11092;KJCZ7C;3.0;first;5.0;5.0;5.0;Male;France;Prospective Job;High ('Hochschulabschluss');High;Not religious;Male;Medium;None;Some;No;59.0;Unemployed;0.40983394
11093;KJCZ7C;3.0;second;7.0;7.0;3.0;Male;France;Prospective Job;High ('Hochschulabschluss');High;Not religious;Male;Medium;None;Few;No;60.0;Part-time employed;0.40983394
11094;KJCZ7C;4.0;first;4.0;4.0;4.0;Male;Kenya;Prospective Job;High ('Hochschulabschluss');High;Muslim;Male;Medium;None;Some;No;59.0;Unemployed;0.40983394
11095;KJCZ7C;4.0;second;4.0;7.0;2.0;Male;Kenya;Prospective Job;High ('Hochschulabschluss');High;Muslim;Male;Medium;None;Few;No;60.0;Part-time employed;0.40983394
11096;KJCZ7C;5.0;first;5.0;5.0;5.0;Male;France;Better Life, no Prospective Job;High ('Hochschulabschluss');Low;Muslim;Male;Medium;None;Some;No;59.0;Unemployed;0.40983394
11097;KJCZ7C;5.0;second;4.0;7.0;1.0;Male;France;Better Life, no Prospective Job;High ('Hochschulabschluss');Low;Muslim;Male;Medium;None;Few;No;60.0;Part-time employed;0.40983394
11098;KJCZ7C;6.0;first;5.0;5.0;5.0;Male;Kenya;Political Persecution;Low ('geringqualifiziert');High;Muslim;Male;Medium;None;Some;No;59.0;Unemployed;0.40983394
11099;KJCZ7C;6.0;second;7.0;7.0;3.0;Male;Kenya;Political Persecution;Low ('geringqualifiziert');High;Muslim;Male;Medium;None;Few;No;60.0;Part-time employed;0.40983394
11100;KJCZ7C;7.0;first;5.0;5.0;5.0;Male;Kenya;Prospective Job;Low ('geringqualifiziert');Low;Christ;Male;Medium;None;Some;No;59.0;Unemployed;0.40983394
11101;KJCZ7C;7.0;second;4.0;7.0;2.0;Male;Kenya;Prospective Job;Low ('geringqualifiziert');Low;Christ;Male;Medium;None;Few;No;60.0;Part-time employed;0.40983394
11102;KJCZ7C;8.0;first;5.0;5.0;5.0;Male;Lebanon;Political Persecution;Low ('geringqualifiziert');Low;Not religious;Male;Medium;None;Some;No;59.0;Unemployed;0.40983394
11103;KJCZ7C;8.0;second;7.0;7.0;2.0;Male;Lebanon;Political Persecution;Low ('geringqualifiziert');Low;Not religious;Male;Medium;None;Few;No;60.0;Part-time employed;0.40983394
11104;KJCZ7C;9.0;first;5.0;5.0;5.0;Female;Kenya;Political Persecution;High ('Hochschulabschluss');Low;Christ;Male;Medium;None;Some;No;59.0;Unemployed;0.40983394
11105;KJCZ7C;9.0;second;7.0;7.0;3.0;Female;Kenya;Political Persecution;High ('Hochschulabschluss');Low;Christ;Male;Medium;None;Few;No;60.0;Part-time employed;0.40983394
11106;KJCZ7C;10.0;first;5.0;5.0;5.0;Female;Kenya;Prospective Job;High ('Hochschulabschluss');Low;Not religious;Male;Medium;None;Some;No;59.0;Unemployed;0.40983394
11107;KJCZ7C;10.0;second;4.0;7.0;1.0;Female;Kenya;Prospective Job;High ('Hochschulabschluss');Low;Not religious;Male;Medium;None;Few;No;60.0;Part-time employed;0.40983394
11108;KJCZ7C;11.0;first;5.0;5.0;5.0;Female;France;Prospective Job;Low ('geringqualifiziert');High;Christ;Male;Medium;None;Some;No;59.0;Unemployed;0.40983394
11109;KJCZ7C;11.0;second;4.0;7.0;3.0;Female;France;Prospective Job;Low ('geringqualifiziert');High;Christ;Male;Medium;None;Few;No;60.0;Part-time employed;0.40983394
11110;KJCZ7C;12.0;first;5.0;5.0;5.0;Female;Kenya;Better Life, no Prospective Job;Low ('geringqualifiziert');High;Not religious;Male;Medium;None;Some;No;59.0;Unemployed;0.40983394
11111;KJCZ7C;12.0;second;4.0;7.0;2.0;Female;Kenya;Better Life, no Prospective Job;Low ('geringqualifiziert');High;Not religious;Male;Medium;None;Few;No;60.0;Part-time employed;0.40983394
11112;KJCZ7C;13.0;first;5.0;5.0;5.0;Female;France;Better Life, no Prospective Job;Low ('geringqualifiziert');Low;Muslim;Male;Medium;None;Some;No;59.0;Unemployed;0.40983394
11113;KJCZ7C;13.0;second;4.0;7.0;2.0;Female;France;Better Life, no Prospective Job;Low ('geringqualifiziert');Low;Muslim;Male;Medium;None;Few;No;60.0;Part-time employed;0.40983394
11114;KJCZ7C;14.0;first;5.0;5.0;5.0;Female;Lebanon;Prospective Job;Low ('geringqualifiziert');Low;Muslim;Male;Medium;None;Some;No;59.0;Unemployed;0.40983394
11115;KJCZ7C;14.0;second;4.0;4.0;1.0;Female;Lebanon;Prospective Job;Low ('geringqualifiziert');Low;Muslim;Male;Medium;None;Few;No;60.0;Part-time employed;0.40983394
11116;KJJ7WP;1.0;first;7.0;7.0;7.0;Male;Lebanon;Better Life, no Prospective Job;High ('Hochschulabschluss');High;Christ;Female;High;None;Some;Yes;24.0;Part-time employed;0.8080205
11117;KJJ7WP;1.0;second;6.0;5.0;3.0;Male;Lebanon;Better Life, no Prospective Job;High ('Hochschulabschluss');High;Christ;Female;High;None;Some;Yes;25.0;Part-time employed;0.8080205
11118;KJJ7WP;2.0;first;7.0;7.0;7.0;Female;Lebanon;Political Persecution;High ('Hochschulabschluss');High;Muslim;Female;High;None;Some;Yes;24.0;Part-time employed;0.8080205
11119;KJJ7WP;2.0;second;6.0;7.0;4.0;Female;Lebanon;Political Persecution;High ('Hochschulabschluss');High;Muslim;Female;High;None;Some;Yes;25.0;Part-time employed;0.8080205
11120;KJJ7WP;3.0;first;7.0;7.0;7.0;Male;France;Prospective Job;High ('Hochschulabschluss');High;Not religious;Female;High;None;Some;Yes;24.0;Part-time employed;0.8080205
11121;KJJ7WP;3.0;second;6.0;5.0;3.0;Male;France;Prospective Job;High ('Hochschulabschluss');High;Not religious;Female;High;None;Some;Yes;25.0;Part-time employed;0.8080205
11122;KJJ7WP;4.0;first;7.0;7.0;7.0;Male;Kenya;Prospective Job;High ('Hochschulabschluss');High;Muslim;Female;High;None;Some;Yes;24.0;Part-time employed;0.8080205
11123;KJJ7WP;4.0;second;6.0;7.0;4.0;Male;Kenya;Prospective Job;High ('Hochschulabschluss');High;Muslim;Female;High;None;Some;Yes;25.0;Part-time employed;0.8080205
11124;KJJ7WP;5.0;first;7.0;7.0;7.0;Male;France;Better Life, no Prospective Job;High ('Hochschulabschluss');Low;Muslim;Female;High;None;Some;Yes;24.0;Part-time employed;0.8080205
11125;KJJ7WP;5.0;second;4.0;6.0;2.0;Male;France;Better Life, no Prospective Job;High ('Hochschulabschluss');Low;Muslim;Female;High;None;Some;Yes;25.0;Part-time employed;0.8080205
11126;KJJ7WP;6.0;first;7.0;7.0;7.0;Male;Kenya;Political Persecution;Low ('geringqualifiziert');High;Muslim;Female;High;None;Some;Yes;24.0;Part-time employed;0.8080205
11127;KJJ7WP;6.0;second;7.0;6.0;4.0;Male;Kenya;Political Persecution;Low ('geringqualifiziert');High;Muslim;Female;High;None;Some;Yes;25.0;Part-time employed;0.8080205
11128;KJJ7WP;7.0;first;7.0;7.0;7.0;Male;Kenya;Prospective Job;Low ('geringqualifiziert');Low;Christ;Female;High;None;Some;Yes;24.0;Part-time employed;0.8080205
11129;KJJ7WP;7.0;second;5.0;5.0;2.0;Male;Kenya;Prospective Job;Low ('geringqualifiziert');Low;Christ;Female;High;None;Some;Yes;25.0;Part-time employed;0.8080205
11130;KJJ7WP;8.0;first;7.0;7.0;7.0;Male;Lebanon;Political Persecution;Low ('geringqualifiziert');Low;Not religious;Female;High;None;Some;Yes;24.0;Part-time employed;0.8080205
11131;KJJ7WP;8.0;second;7.0;6.0;4.0;Male;Lebanon;Political Persecution;Low ('geringqualifiziert');Low;Not religious;Female;High;None;Some;Yes;25.0;Part-time employed;0.8080205
11132;KJJ7WP;9.0;first;7.0;7.0;7.0;Female;Kenya;Political Persecution;High ('Hochschulabschluss');Low;Christ;Female;High;None;Some;Yes;24.0;Part-time employed;0.8080205
11133;KJJ7WP;9.0;second;7.0;6.0;4.0;Female;Kenya;Political Persecution;High ('Hochschulabschluss');Low;Christ;Female;High;None;Some;Yes;25.0;Part-time employed;0.8080205
11134;KJJ7WP;10.0;first;7.0;7.0;7.0;Female;Kenya;Prospective Job;High ('Hochschulabschluss');Low;Not religious;Female;High;None;Some;Yes;24.0;Part-time employed;0.8080205
11135;KJJ7WP;10.0;second;5.0;5.0;3.0;Female;Kenya;Prospective Job;High ('Hochschulabschluss');Low;Not religious;Female;High;None;Some;Yes;25.0;Part-time employed;0.8080205
11136;KJJ7WP;11.0;first;7.0;7.0;7.0;Female;France;Prospective Job;Low ('geringqualifiziert');High;Christ;Female;High;None;Some;Yes;24.0;Part-time employed;0.8080205
11137;KJJ7WP;11.0;second;6.0;6.0;3.0;Female;France;Prospective Job;Low ('geringqualifiziert');High;Christ;Female;High;None;Some;Yes;25.0;Part-time employed;0.8080205
11138;KJJ7WP;12.0;first;7.0;7.0;7.0;Female;Kenya;Better Life, no Prospective Job;Low ('geringqualifiziert');High;Not religious;Female;High;None;Some;Yes;24.0;Part-time employed;0.8080205
11139;KJJ7WP;12.0;second;4.0;6.0;3.0;Female;Kenya;Better Life, no Prospective Job;Low ('geringqualifiziert');High;Not religious;Female;High;None;Some;Yes;25.0;Part-time employed;0.8080205
11140;KJJ7WP;13.0;first;7.0;7.0;7.0;Female;France;Better Life, no Prospective Job;Low ('geringqualifiziert');Low;Muslim;Female;High;None;Some;Yes;24.0;Part-time employed;0.8080205
11141;KJJ7WP;13.0;second;5.0;4.0;2.0;Female;France;Better Life, no Prospective Job;Low ('geringqualifiziert');Low;Muslim;Female;High;None;Some;Yes;25.0;Part-time employed;0.8080205
11142;KJJ7WP;14.0;first;7.0;7.0;7.0;Female;Lebanon;Prospective Job;Low ('geringqualifiziert');Low;Muslim;Female;High;None;Some;Yes;24.0;Part-time employed;0.8080205
11143;KJJ7WP;14.0;second;5.0;5.0;3.0;Female;Lebanon;Prospective Job;Low ('geringqualifiziert');Low;Muslim;Female;High;None;Some;Yes;25.0;Part-time employed;0.8080205
11144;KK2SN6;1.0;first;7.0;7.0;7.0;Male;Lebanon;Better Life, no Prospective Job;High ('Hochschulabschluss');High;Christ;Female;Medium;None;None;No;57.0;Unemployed;10.660.893
11145;KK2SN6;1.0;second;7.0;7.0;7.0;Male;Lebanon;Better Life, no Prospective Job;High ('Hochschulabschluss');High;Christ;Female;Medium;None;None;No;58.0;Unemployed;10.660.893
11146;KK2SN6;2.0;first;7.0;7.0;7.0;Female;Lebanon;Political Persecution;High ('Hochschulabschluss');High;Muslim;Female;Medium;None;None;No;57.0;Unemployed;10.660.893
11147;KK2SN6;2.0;second;7.0;7.0;7.0;Female;Lebanon;Political Persecution;High ('Hochschulabschluss');High;Muslim;Female;Medium;None;None;No;58.0;Unemployed;10.660.893
11148;KK2SN6;3.0;first;7.0;7.0;7.0;Male;France;Prospective Job;High ('Hochschulabschluss');High;Not religious;Female;Medium;None;None;No;57.0;Unemployed;10.660.893
11149;KK2SN6;3.0;second;7.0;7.0;7.0;Male;France;Prospective Job;High ('Hochschulabschluss');High;Not religious;Female;Medium;None;None;No;58.0;Unemployed;10.660.893
11150;KK2SN6;4.0;first;7.0;7.0;7.0;Male;Kenya;Prospective Job;High ('Hochschulabschluss');High;Muslim;Female;Medium;None;None;No;57.0;Unemployed;10.660.893
11151;KK2SN6;4.0;second;7.0;7.0;7.0;Male;Kenya;Prospective Job;High ('Hochschulabschluss');High;Muslim;Female;Medium;None;None;No;58.0;Unemployed;10.660.893
11152;KK2SN6;5.0;first;7.0;7.0;7.0;Male;France;Better Life, no Prospective Job;High ('Hochschulabschluss');Low;Muslim;Female;Medium;None;None;No;57.0;Unemployed;10.660.893
11153;KK2SN6;5.0;second;7.0;7.0;7.0;Male;France;Better Life, no Prospective Job;High ('Hochschulabschluss');Low;Muslim;Female;Medium;None;None;No;58.0;Unemployed;10.660.893
11154;KK2SN6;6.0;first;7.0;7.0;7.0;Male;Kenya;Political Persecution;Low ('geringqualifiziert');High;Muslim;Female;Medium;None;None;No;57.0;Unemployed;10.660.893
11155;KK2SN6;6.0;second;7.0;7.0;7.0;Male;Kenya;Political Persecution;Low ('geringqualifiziert');High;Muslim;Female;Medium;None;None;No;58.0;Unemployed;10.660.893
11156;KK2SN6;7.0;first;7.0;7.0;7.0;Male;Kenya;Prospective Job;Low ('geringqualifiziert');Low;Christ;Female;Medium;None;None;No;57.0;Unemployed;10.660.893
11157;KK2SN6;7.0;second;7.0;7.0;7.0;Male;Kenya;Prospective Job;Low ('geringqualifiziert');Low;Christ;Female;Medium;None;None;No;58.0;Unemployed;10.660.893
11158;KK2SN6;8.0;first;7.0;7.0;7.0;Male;Lebanon;Political Persecution;Low ('geringqualifiziert');Low;Not religious;Female;Medium;None;None;No;57.0;Unemployed;10.660.893
11159;KK2SN6;8.0;second;7.0;7.0;7.0;Male;Lebanon;Political Persecution;Low ('geringqualifiziert');Low;Not religious;Female;Medium;None;None;No;58.0;Unemployed;10.660.893
11160;KK2SN6;9.0;first;7.0;7.0;7.0;Female;Kenya;Political Persecution;High ('Hochschulabschluss');Low;Christ;Female;Medium;None;None;No;57.0;Unemployed;10.660.893
11161;KK2SN6;9.0;second;7.0;7.0;7.0;Female;Kenya;Political Persecution;High ('Hochschulabschluss');Low;Christ;Female;Medium;None;None;No;58.0;Unemployed;10.660.893
11162;KK2SN6;10.0;first;7.0;7.0;7.0;Female;Kenya;Prospective Job;High ('Hochschulabschluss');Low;Not religious;Female;Medium;None;None;No;57.0;Unemployed;10.660.893
11163;KK2SN6;10.0;second;7.0;7.0;7.0;Female;Kenya;Prospective Job;High ('Hochschulabschluss');Low;Not religious;Female;Medium;None;None;No;58.0;Unemployed;10.660.893
11164;KK2SN6;11.0;first;7.0;7.0;7.0;Female;France;Prospective Job;Low ('geringqualifiziert');High;Christ;Female;Medium;None;None;No;57.0;Unemployed;10.660.893
11165;KK2SN6;11.0;second;7.0;7.0;7.0;Female;France;Prospective Job;Low ('geringqualifiziert');High;Christ;Female;Medium;None;None;No;58.0;Unemployed;10.660.893
11166;KK2SN6;12.0;first;7.0;7.0;7.0;Female;Kenya;Better Life, no Prospective Job;Low ('geringqualifiziert');High;Not religious;Female;Medium;None;None;No;57.0;Unemployed;10.660.893
11167;KK2SN6;12.0;second;7.0;7.0;7.0;Female;Kenya;Better Life, no Prospective Job;Low ('geringqualifiziert');High;Not religious;Female;Medium;None;None;No;58.0;Unemployed;10.660.893
11168;KK2SN6;13.0;first;7.0;7.0;7.0;Female;France;Better Life, no Prospective Job;Low ('geringqualifiziert');Low;Muslim;Female;Medium;None;None;No;57.0;Unemployed;10.660.893
11169;KK2SN6;13.0;second;7.0;7.0;7.0;Female;France;Better Life, no Prospective Job;Low ('geringqualifiziert');Low;Muslim;Female;Medium;None;None;No;58.0;Unemployed;10.660.893
11170;KK2SN6;14.0;first;7.0;7.0;7.0;Female;Lebanon;Prospective Job;Low ('geringqualifiziert');Low;Muslim;Female;Medium;None;None;No;57.0;Unemployed;10.660.893
11171;KK2SN6;14.0;second;7.0;7.0;7.0;Female;Lebanon;Prospective Job;Low ('geringqualifiziert');Low;Muslim;Female;Medium;None;None;No;58.0;Unemployed;10.660.893
11172;KK3CA6;1.0;first;5.0;5.0;4.0;Male;Lebanon;Better Life, no Prospective Job;High ('Hochschulabschluss');High;Christ;Male;Medium;None;Some;No;47.0;Not in labor force;0.40983394
11173;KK3CA6;1.0;second;3.0;3.0;2.0;Male;Lebanon;Better Life, no Prospective Job;High ('Hochschulabschluss');High;Christ;Male;Medium;None;Few;No;48.0;Full-time employed;0.40983394
11174;KK3CA6;2.0;first;7.0;7.0;1.0;Female;Lebanon;Political Persecution;High ('Hochschulabschluss');High;Muslim;Male;Medium;None;Some;No;47.0;Not in labor force;0.40983394
11175;KK3CA6;2.0;second;7.0;5.0;5.0;Female;Lebanon;Political Persecution;High ('Hochschulabschluss');High;Muslim;Male;Medium;None;Few;No;48.0;Full-time employed;0.40983394
11176;KK3CA6;3.0;first;7.0;7.0;3.0;Male;France;Prospective Job;High ('Hochschulabschluss');High;Not religious;Male;Medium;None;Some;No;47.0;Not in labor force;0.40983394
11177;KK3CA6;3.0;second;4.0;4.0;2.0;Male;France;Prospective Job;High ('Hochschulabschluss');High;Not religious;Male;Medium;None;Few;No;48.0;Full-time employed;0.40983394
11178;KK3CA6;4.0;first;7.0;7.0;1.0;Male;Kenya;Prospective Job;High ('Hochschulabschluss');High;Muslim;Male;Medium;None;Some;No;47.0;Not in labor force;0.40983394
11179;KK3CA6;4.0;second;6.0;6.0;2.0;Male;Kenya;Prospective Job;High ('Hochschulabschluss');High;Muslim;Male;Medium;None;Few;No;48.0;Full-time employed;0.40983394
11180;KK3CA6;5.0;first;3.0;3.0;1.0;Male;France;Better Life, no Prospective Job;High ('Hochschulabschluss');Low;Muslim;Male;Medium;None;Some;No;47.0;Not in labor force;0.40983394
11181;KK3CA6;5.0;second;2.0;2.0;2.0;Male;France;Better Life, no Prospective Job;High ('Hochschulabschluss');Low;Muslim;Male;Medium;None;Few;No;48.0;Full-time employed;0.40983394
11182;KK3CA6;6.0;first;7.0;7.0;4.0;Male;Kenya;Political Persecution;Low ('geringqualifiziert');High;Muslim;Male;Medium;None;Some;No;47.0;Not in labor force;0.40983394
11183;KK3CA6;6.0;second;5.0;5.0;4.0;Male;Kenya;Political Persecution;Low ('geringqualifiziert');High;Muslim;Male;Medium;None;Few;No;48.0;Full-time employed;0.40983394
11184;KK3CA6;7.0;first;3.0;3.0;1.0;Male;Kenya;Prospective Job;Low ('geringqualifiziert');Low;Christ;Male;Medium;None;Some;No;47.0;Not in labor force;0.40983394
11185;KK3CA6;7.0;second;2.0;2.0;2.0;Male;Kenya;Prospective Job;Low ('geringqualifiziert');Low;Christ;Male;Medium;None;Few;No;48.0;Full-time employed;0.40983394
11186;KK3CA6;8.0;first;7.0;7.0;4.0;Male;Lebanon;Political Persecution;Low ('geringqualifiziert');Low;Not religious;Male;Medium;None;Some;No;47.0;Not in labor force;0.40983394
11187;KK3CA6;8.0;second;7.0;5.0;5.0;Male;Lebanon;Political Persecution;Low ('geringqualifiziert');Low;Not religious;Male;Medium;None;Few;No;48.0;Full-time employed;0.40983394
11188;KK3CA6;9.0;first;7.0;7.0;1.0;Female;Kenya;Political Persecution;High ('Hochschulabschluss');Low;Christ;Male;Medium;None;Some;No;47.0;Not in labor force;0.40983394
11189;KK3CA6;9.0;second;7.0;5.0;5.0;Female;Kenya;Political Persecution;High ('Hochschulabschluss');Low;Christ;Male;Medium;None;Few;No;48.0;Full-time employed;0.40983394
11190;KK3CA6;10.0;first;5.0;5.0;1.0;Female;Kenya;Prospective Job;High ('Hochschulabschluss');Low;Not religious;Male;Medium;None;Some;No;47.0;Not in labor force;0.40983394
11191;KK3CA6;10.0;second;2.0;2.0;2.0;Female;Kenya;Prospective Job;High ('Hochschulabschluss');Low;Not religious;Male;Medium;None;Few;No;48.0;Full-time employed;0.40983394
11192;KK3CA6;11.0;first;5.0;7.0;1.0;Female;France;Prospective Job;Low ('geringqualifiziert');High;Christ;Male;Medium;None;Some;No;47.0;Not in labor force;0.40983394
11193;KK3CA6;11.0;second;2.0;5.0;2.0;Female;France;Prospective Job;Low ('geringqualifiziert');High;Christ;Male;Medium;None;Few;No;48.0;Full-time employed;0.40983394
11194;KK3CA6;12.0;first;4.0;3.0;1.0;Female;Kenya;Better Life, no Prospective Job;Low ('geringqualifiziert');High;Not religious;Male;Medium;None;Some;No;47.0;Not in labor force;0.40983394
11195;KK3CA6;12.0;second;2.0;2.0;2.0;Female;Kenya;Better Life, no Prospective Job;Low ('geringqualifiziert');High;Not religious;Male;Medium;None;Few;No;48.0;Full-time employed;0.40983394
11196;KK3CA6;13.0;first;2.0;2.0;1.0;Female;France;Better Life, no Prospective Job;Low ('geringqualifiziert');Low;Muslim;Male;Medium;None;Some;No;47.0;Not in labor force;0.40983394
11197;KK3CA6;13.0;second;2.0;2.0;2.0;Female;France;Better Life, no Prospective Job;Low ('geringqualifiziert');Low;Muslim;Male;Medium;None;Few;No;48.0;Full-time employed;0.40983394
11198;KK3CA6;14.0;first;3.0;3.0;1.0;Female;Lebanon;Prospective Job;Low ('geringqualifiziert');Low;Muslim;Male;Medium;None;Some;No;47.0;Not in labor force;0.40983394
11199;KK3CA6;14.0;second;2.0;2.0;2.0;Female;Lebanon;Prospective Job;Low ('geringqualifiziert');Low;Muslim;Male;Medium;None;Few;No;48.0;Full-time employed;0.40983394
11200;KLCBO2;1.0;first;7.0;7.0;7.0;Male;Lebanon;Better Life, no Prospective Job;High ('Hochschulabschluss');High;Christ;Male;Medium;Christian;None;No;78.0;Not in labor force;4.310.012
11201;KLCBO2;1.0;second;7.0;7.0;6.0;Male;Lebanon;Better Life, no Prospective Job;High ('Hochschulabschluss');High;Christ;Male;Medium;Christian;None;No;79.0;Not in labor force;4.310.012
11202;KLCBO2;2.0;first;7.0;7.0;7.0;Female;Lebanon;Political Persecution;High ('Hochschulabschluss');High;Muslim;Male;Medium;Christian;None;No;78.0;Not in labor force;4.310.012
11203;KLCBO2;2.0;second;7.0;7.0;7.0;Female;Lebanon;Political Persecution;High ('Hochschulabschluss');High;Muslim;Male;Medium;Christian;None;No;79.0;Not in labor force;4.310.012
11204;KLCBO2;3.0;first;7.0;7.0;7.0;Male;France;Prospective Job;High ('Hochschulabschluss');High;Not religious;Male;Medium;Christian;None;No;78.0;Not in labor force;4.310.012
11205;KLCBO2;3.0;second;7.0;7.0;7.0;Male;France;Prospective Job;High ('Hochschulabschluss');High;Not religious;Male;Medium;Christian;None;No;79.0;Not in labor force;4.310.012
11206;KLCBO2;4.0;first;7.0;7.0;7.0;Male;Kenya;Prospective Job;High ('Hochschulabschluss');High;Muslim;Male;Medium;Christian;None;No;78.0;Not in labor force;4.310.012
11207;KLCBO2;4.0;second;7.0;7.0;6.0;Male;Kenya;Prospective Job;High ('Hochschulabschluss');High;Muslim;Male;Medium;Christian;None;No;79.0;Not in labor force;4.310.012
11208;KLCBO2;5.0;first;7.0;7.0;7.0;Male;France;Better Life, no Prospective Job;High ('Hochschulabschluss');Low;Muslim;Male;Medium;Christian;None;No;78.0;Not in labor force;4.310.012
11209;KLCBO2;5.0;second;7.0;7.0;7.0;Male;France;Better Life, no Prospective Job;High ('Hochschulabschluss');Low;Muslim;Male;Medium;Christian;None;No;79.0;Not in labor force;4.310.012
11210;KLCBO2;6.0;first;7.0;7.0;7.0;Male;Kenya;Political Persecution;Low ('geringqualifiziert');High;Muslim;Male;Medium;Christian;None;No;78.0;Not in labor force;4.310.012
11211;KLCBO2;6.0;second;7.0;7.0;6.0;Male;Kenya;Political Persecution;Low ('geringqualifiziert');High;Muslim;Male;Medium;Christian;None;No;79.0;Not in labor force;4.310.012
11212;KLCBO2;7.0;first;7.0;7.0;7.0;Male;Kenya;Prospective Job;Low ('geringqualifiziert');Low;Christ;Male;Medium;Christian;None;No;78.0;Not in labor force;4.310.012
11213;KLCBO2;7.0;second;7.0;7.0;6.0;Male;Kenya;Prospective Job;Low ('geringqualifiziert');Low;Christ;Male;Medium;Christian;None;No;79.0;Not in labor force;4.310.012
11214;KLCBO2;8.0;first;7.0;7.0;7.0;Male;Lebanon;Political Persecution;Low ('geringqualifiziert');Low;Not religious;Male;Medium;Christian;None;No;78.0;Not in labor force;4.310.012
11215;KLCBO2;8.0;second;7.0;7.0;6.0;Male;Lebanon;Political Persecution;Low ('geringqualifiziert');Low;Not religious;Male;Medium;Christian;None;No;79.0;Not in labor force;4.310.012
11216;KLCBO2;9.0;first;7.0;7.0;7.0;Female;Kenya;Political Persecution;High ('Hochschulabschluss');Low;Christ;Male;Medium;Christian;None;No;78.0;Not in labor force;4.310.012
11217;KLCBO2;9.0;second;7.0;7.0;7.0;Female;Kenya;Political Persecution;High ('Hochschulabschluss');Low;Christ;Male;Medium;Christian;None;No;79.0;Not in labor force;4.310.012
11218;KLCBO2;10.0;first;7.0;7.0;7.0;Female;Kenya;Prospective Job;High ('Hochschulabschluss');Low;Not religious;Male;Medium;Christian;None;No;78.0;Not in labor force;4.310.012
